Filename,Filepath,Flower,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7,Fold_8,Fold_9,Fold_10
1575.jpg,Flavia_dataset\Anhui Barberry\1575.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Valid,Train,Train,Test,Train
1576.jpg,Flavia_dataset\Anhui Barberry\1576.jpg,Anhui Barberry,Train,Train,Train,Train,Valid,Train,Train,Test,Train,Train
1577.jpg,Flavia_dataset\Anhui Barberry\1577.jpg,Anhui Barberry,Test,Train,Train,Train,Train,Train,Valid,Train,Train,Train
1578.jpg,Flavia_dataset\Anhui Barberry\1578.jpg,Anhui Barberry,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Test
1579.jpg,Flavia_dataset\Anhui Barberry\1579.jpg,Anhui Barberry,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
1580.jpg,Flavia_dataset\Anhui Barberry\1580.jpg,Anhui Barberry,Train,Test,Train,Train,Train,Train,Train,Valid,Train,Train
1581.jpg,Flavia_dataset\Anhui Barberry\1581.jpg,Anhui Barberry,Valid,Train,Train,Train,Train,Train,Train,Train,Test,Train
1582.jpg,Flavia_dataset\Anhui Barberry\1582.jpg,Anhui Barberry,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
1583.jpg,Flavia_dataset\Anhui Barberry\1583.jpg,Anhui Barberry,Test,Train,Valid,Train,Train,Train,Train,Train,Train,Train
1584.jpg,Flavia_dataset\Anhui Barberry\1584.jpg,Anhui Barberry,Train,Train,Test,Train,Train,Train,Train,Train,Valid,Train
1585.jpg,Flavia_dataset\Anhui Barberry\1585.jpg,Anhui Barberry,Train,Valid,Train,Test,Train,Train,Train,Train,Train,Train
1586.jpg,Flavia_dataset\Anhui Barberry\1586.jpg,Anhui Barberry,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
1587.jpg,Flavia_dataset\Anhui Barberry\1587.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Train,Valid,Test,Train,Train
1588.jpg,Flavia_dataset\Anhui Barberry\1588.jpg,Anhui Barberry,Train,Train,Train,Train,Valid,Train,Test,Train,Train,Train
1589.jpg,Flavia_dataset\Anhui Barberry\1589.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Test,Train,Train,Train,Valid
1590.jpg,Flavia_dataset\Anhui Barberry\1590.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
1591.jpg,Flavia_dataset\Anhui Barberry\1591.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Train,Valid,Train,Test,Train
1592.jpg,Flavia_dataset\Anhui Barberry\1592.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
1593.jpg,Flavia_dataset\Anhui Barberry\1593.jpg,Anhui Barberry,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
1594.jpg,Flavia_dataset\Anhui Barberry\1594.jpg,Anhui Barberry,Test,Train,Train,Train,Train,Train,Train,Train,Train,Valid
1595.jpg,Flavia_dataset\Anhui Barberry\1595.jpg,Anhui Barberry,Train,Valid,Test,Train,Train,Train,Train,Train,Train,Train
1596.jpg,Flavia_dataset\Anhui Barberry\1596.jpg,Anhui Barberry,Train,Train,Valid,Train,Train,Train,Train,Test,Train,Train
1597.jpg,Flavia_dataset\Anhui Barberry\1597.jpg,Anhui Barberry,Train,Train,Train,Test,Valid,Train,Train,Train,Train,Train
1598.jpg,Flavia_dataset\Anhui Barberry\1598.jpg,Anhui Barberry,Train,Train,Train,Valid,Train,Test,Train,Train,Train,Train
1599.jpg,Flavia_dataset\Anhui Barberry\1599.jpg,Anhui Barberry,Valid,Train,Train,Train,Test,Train,Train,Train,Train,Train
1600.jpg,Flavia_dataset\Anhui Barberry\1600.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Train,Test,Valid,Train,Train
1601.jpg,Flavia_dataset\Anhui Barberry\1601.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Valid,Train,Train,Test,Train
1602.jpg,Flavia_dataset\Anhui Barberry\1602.jpg,Anhui Barberry,Valid,Train,Train,Train,Test,Train,Train,Train,Train,Train
1603.jpg,Flavia_dataset\Anhui Barberry\1603.jpg,Anhui Barberry,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
1604.jpg,Flavia_dataset\Anhui Barberry\1604.jpg,Anhui Barberry,Train,Train,Train,Valid,Train,Test,Train,Train,Train,Train
1605.jpg,Flavia_dataset\Anhui Barberry\1605.jpg,Anhui Barberry,Test,Train,Train,Train,Valid,Train,Train,Train,Train,Train
1606.jpg,Flavia_dataset\Anhui Barberry\1606.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
1607.jpg,Flavia_dataset\Anhui Barberry\1607.jpg,Anhui Barberry,Train,Test,Train,Train,Train,Train,Valid,Train,Train,Train
1608.jpg,Flavia_dataset\Anhui Barberry\1608.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Train,Test,Train,Valid,Train
1609.jpg,Flavia_dataset\Anhui Barberry\1609.jpg,Anhui Barberry,Train,Valid,Train,Test,Train,Train,Train,Train,Train,Train
1610.jpg,Flavia_dataset\Anhui Barberry\1610.jpg,Anhui Barberry,Train,Train,Valid,Train,Train,Train,Train,Test,Train,Train
1611.jpg,Flavia_dataset\Anhui Barberry\1611.jpg,Anhui Barberry,Train,Valid,Train,Test,Train,Train,Train,Train,Train,Train
1612.jpg,Flavia_dataset\Anhui Barberry\1612.jpg,Anhui Barberry,Train,Train,Valid,Train,Train,Train,Train,Test,Train,Train
1613.jpg,Flavia_dataset\Anhui Barberry\1613.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Test,Train,Train,Valid,Train
1614.jpg,Flavia_dataset\Anhui Barberry\1614.jpg,Anhui Barberry,Train,Test,Train,Valid,Train,Train,Train,Train,Train,Train
1615.jpg,Flavia_dataset\Anhui Barberry\1615.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
1616.jpg,Flavia_dataset\Anhui Barberry\1616.jpg,Anhui Barberry,Train,Train,Train,Train,Train,Train,Train,Valid,Test,Train
2001.jpg,Flavia_dataset\Big-fruited Holly\2001.jpg,Big-fruited Holly,Train,Train,Test,Train,Train,Valid,Train,Train,Train,Train
2002.jpg,Flavia_dataset\Big-fruited Holly\2002.jpg,Big-fruited Holly,Test,Train,Train,Train,Train,Train,Train,Train,Train,Valid
2003.jpg,Flavia_dataset\Big-fruited Holly\2003.jpg,Big-fruited Holly,Train,Train,Train,Train,Valid,Train,Test,Train,Train,Train
2004.jpg,Flavia_dataset\Big-fruited Holly\2004.jpg,Big-fruited Holly,Valid,Train,Train,Train,Test,Train,Train,Train,Train,Train
2005.jpg,Flavia_dataset\Big-fruited Holly\2005.jpg,Big-fruited Holly,Train,Test,Train,Train,Train,Train,Valid,Train,Train,Train
2006.jpg,Flavia_dataset\Big-fruited Holly\2006.jpg,Big-fruited Holly,Train,Train,Test,Train,Train,Valid,Train,Train,Train,Train
2007.jpg,Flavia_dataset\Big-fruited Holly\2007.jpg,Big-fruited Holly,Train,Valid,Train,Train,Train,Test,Train,Train,Train,Train
2008.jpg,Flavia_dataset\Big-fruited Holly\2008.jpg,Big-fruited Holly,Train,Train,Train,Test,Train,Train,Train,Train,Train,Valid
2009.jpg,Flavia_dataset\Big-fruited Holly\2009.jpg,Big-fruited Holly,Valid,Train,Train,Train,Train,Train,Train,Test,Train,Train
2010.jpg,Flavia_dataset\Big-fruited Holly\2010.jpg,Big-fruited Holly,Train,Train,Train,Valid,Train,Train,Test,Train,Train,Train
2011.jpg,Flavia_dataset\Big-fruited Holly\2011.jpg,Big-fruited Holly,Train,Train,Train,Train,Test,Train,Train,Train,Valid,Train
2012.jpg,Flavia_dataset\Big-fruited Holly\2012.jpg,Big-fruited Holly,Test,Train,Train,Train,Train,Train,Train,Valid,Train,Train
2013.jpg,Flavia_dataset\Big-fruited Holly\2013.jpg,Big-fruited Holly,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Test
2014.jpg,Flavia_dataset\Big-fruited Holly\2014.jpg,Big-fruited Holly,Train,Train,Valid,Train,Train,Train,Train,Train,Test,Train
2015.jpg,Flavia_dataset\Big-fruited Holly\2015.jpg,Big-fruited Holly,Train,Test,Train,Train,Valid,Train,Train,Train,Train,Train
2016.jpg,Flavia_dataset\Big-fruited Holly\2016.jpg,Big-fruited Holly,Train,Train,Train,Train,Train,Test,Train,Valid,Train,Train
2017.jpg,Flavia_dataset\Big-fruited Holly\2017.jpg,Big-fruited Holly,Train,Train,Train,Test,Train,Valid,Train,Train,Train,Train
2018.jpg,Flavia_dataset\Big-fruited Holly\2018.jpg,Big-fruited Holly,Train,Train,Train,Train,Train,Train,Test,Train,Valid,Train
2019.jpg,Flavia_dataset\Big-fruited Holly\2019.jpg,Big-fruited Holly,Valid,Train,Train,Train,Train,Train,Train,Test,Train,Train
2020.jpg,Flavia_dataset\Big-fruited Holly\2020.jpg,Big-fruited Holly,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
2021.jpg,Flavia_dataset\Big-fruited Holly\2021.jpg,Big-fruited Holly,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
2022.jpg,Flavia_dataset\Big-fruited Holly\2022.jpg,Big-fruited Holly,Test,Valid,Train,Train,Train,Train,Train,Train,Train,Train
2023.jpg,Flavia_dataset\Big-fruited Holly\2023.jpg,Big-fruited Holly,Train,Train,Train,Train,Train,Train,Valid,Train,Test,Train
2024.jpg,Flavia_dataset\Big-fruited Holly\2024.jpg,Big-fruited Holly,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Test
2025.jpg,Flavia_dataset\Big-fruited Holly\2025.jpg,Big-fruited Holly,Train,Test,Train,Train,Valid,Train,Train,Train,Train,Train
2026.jpg,Flavia_dataset\Big-fruited Holly\2026.jpg,Big-fruited Holly,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
2027.jpg,Flavia_dataset\Big-fruited Holly\2027.jpg,Big-fruited Holly,Test,Train,Train,Valid,Train,Train,Train,Train,Train,Train
2028.jpg,Flavia_dataset\Big-fruited Holly\2028.jpg,Big-fruited Holly,Train,Train,Train,Test,Train,Train,Train,Train,Train,Valid
2029.jpg,Flavia_dataset\Big-fruited Holly\2029.jpg,Big-fruited Holly,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Test
2030.jpg,Flavia_dataset\Big-fruited Holly\2030.jpg,Big-fruited Holly,Train,Train,Train,Train,Train,Train,Train,Test,Valid,Train
2031.jpg,Flavia_dataset\Big-fruited Holly\2031.jpg,Big-fruited Holly,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
2032.jpg,Flavia_dataset\Big-fruited Holly\2032.jpg,Big-fruited Holly,Train,Train,Valid,Train,Train,Train,Test,Train,Train,Train
2033.jpg,Flavia_dataset\Big-fruited Holly\2033.jpg,Big-fruited Holly,Train,Valid,Train,Train,Train,Train,Train,Train,Test,Train
2034.jpg,Flavia_dataset\Big-fruited Holly\2034.jpg,Big-fruited Holly,Train,Train,Test,Train,Train,Train,Train,Valid,Train,Train
2035.jpg,Flavia_dataset\Big-fruited Holly\2035.jpg,Big-fruited Holly,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
2036.jpg,Flavia_dataset\Big-fruited Holly\2036.jpg,Big-fruited Holly,Train,Train,Valid,Train,Train,Train,Train,Test,Train,Train
2037.jpg,Flavia_dataset\Big-fruited Holly\2037.jpg,Big-fruited Holly,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
2038.jpg,Flavia_dataset\Big-fruited Holly\2038.jpg,Big-fruited Holly,Train,Train,Train,Train,Train,Train,Test,Train,Valid,Train
2039.jpg,Flavia_dataset\Big-fruited Holly\2039.jpg,Big-fruited Holly,Train,Train,Train,Test,Train,Train,Train,Train,Train,Valid
2040.jpg,Flavia_dataset\Big-fruited Holly\2040.jpg,Big-fruited Holly,Test,Train,Train,Train,Train,Train,Valid,Train,Train,Train
2041.jpg,Flavia_dataset\Big-fruited Holly\2041.jpg,Big-fruited Holly,Train,Valid,Train,Train,Train,Train,Train,Train,Test,Train
2042.jpg,Flavia_dataset\Big-fruited Holly\2042.jpg,Big-fruited Holly,Train,Train,Train,Train,Test,Valid,Train,Train,Train,Train
2043.jpg,Flavia_dataset\Big-fruited Holly\2043.jpg,Big-fruited Holly,Train,Train,Test,Train,Valid,Train,Train,Train,Train,Train
2044.jpg,Flavia_dataset\Big-fruited Holly\2044.jpg,Big-fruited Holly,Train,Train,Train,Valid,Train,Test,Train,Train,Train,Train
2045.jpg,Flavia_dataset\Big-fruited Holly\2045.jpg,Big-fruited Holly,Train,Train,Train,Test,Train,Train,Train,Valid,Train,Train
2046.jpg,Flavia_dataset\Big-fruited Holly\2046.jpg,Big-fruited Holly,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
2047.jpg,Flavia_dataset\Big-fruited Holly\2047.jpg,Big-fruited Holly,Test,Train,Train,Train,Train,Train,Valid,Train,Train,Train
2048.jpg,Flavia_dataset\Big-fruited Holly\2048.jpg,Big-fruited Holly,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
2049.jpg,Flavia_dataset\Big-fruited Holly\2049.jpg,Big-fruited Holly,Train,Train,Train,Train,Train,Train,Train,Train,Test,Valid
2050.jpg,Flavia_dataset\Big-fruited Holly\2050.jpg,Big-fruited Holly,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
2051.jpg,Flavia_dataset\Japanese cheesewood\2051.jpg,Japanese cheesewood,Train,Train,Train,Valid,Train,Train,Train,Test,Train,Train
2052.jpg,Flavia_dataset\Japanese cheesewood\2052.jpg,Japanese cheesewood,Train,Train,Test,Train,Valid,Train,Train,Train,Train,Train
2053.jpg,Flavia_dataset\Japanese cheesewood\2053.jpg,Japanese cheesewood,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
2054.jpg,Flavia_dataset\Japanese cheesewood\2054.jpg,Japanese cheesewood,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
2055.jpg,Flavia_dataset\Japanese cheesewood\2055.jpg,Japanese cheesewood,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
2056.jpg,Flavia_dataset\Japanese cheesewood\2056.jpg,Japanese cheesewood,Train,Train,Train,Test,Train,Train,Train,Train,Valid,Train
2057.jpg,Flavia_dataset\Japanese cheesewood\2057.jpg,Japanese cheesewood,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
2058.jpg,Flavia_dataset\Japanese cheesewood\2058.jpg,Japanese cheesewood,Test,Train,Train,Train,Train,Valid,Train,Train,Train,Train
2059.jpg,Flavia_dataset\Japanese cheesewood\2059.jpg,Japanese cheesewood,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
2060.jpg,Flavia_dataset\Japanese cheesewood\2060.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Train,Train,Test,Train,Valid
2061.jpg,Flavia_dataset\Japanese cheesewood\2061.jpg,Japanese cheesewood,Train,Train,Train,Train,Valid,Train,Test,Train,Train,Train
2062.jpg,Flavia_dataset\Japanese cheesewood\2062.jpg,Japanese cheesewood,Train,Valid,Train,Train,Train,Train,Train,Train,Test,Train
2063.jpg,Flavia_dataset\Japanese cheesewood\2063.jpg,Japanese cheesewood,Train,Train,Test,Train,Train,Train,Train,Valid,Train,Train
2064.jpg,Flavia_dataset\Japanese cheesewood\2064.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
2065.jpg,Flavia_dataset\Japanese cheesewood\2065.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
2066.jpg,Flavia_dataset\Japanese cheesewood\2066.jpg,Japanese cheesewood,Train,Train,Valid,Test,Train,Train,Train,Train,Train,Train
2067.jpg,Flavia_dataset\Japanese cheesewood\2067.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Test,Train,Train,Train,Valid
2068.jpg,Flavia_dataset\Japanese cheesewood\2068.jpg,Japanese cheesewood,Train,Train,Train,Train,Valid,Train,Train,Test,Train,Train
2069.jpg,Flavia_dataset\Japanese cheesewood\2069.jpg,Japanese cheesewood,Train,Train,Train,Train,Test,Train,Train,Train,Valid,Train
2070.jpg,Flavia_dataset\Japanese cheesewood\2070.jpg,Japanese cheesewood,Test,Train,Train,Valid,Train,Train,Train,Train,Train,Train
2071.jpg,Flavia_dataset\Japanese cheesewood\2071.jpg,Japanese cheesewood,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
2072.jpg,Flavia_dataset\Japanese cheesewood\2072.jpg,Japanese cheesewood,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Test
2073.jpg,Flavia_dataset\Japanese cheesewood\2073.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Train,Valid,Train,Test,Train
2074.jpg,Flavia_dataset\Japanese cheesewood\2074.jpg,Japanese cheesewood,Train,Train,Test,Train,Train,Train,Train,Valid,Train,Train
2075.jpg,Flavia_dataset\Japanese cheesewood\2075.jpg,Japanese cheesewood,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
2076.jpg,Flavia_dataset\Japanese cheesewood\2076.jpg,Japanese cheesewood,Train,Valid,Train,Test,Train,Train,Train,Train,Train,Train
2077.jpg,Flavia_dataset\Japanese cheesewood\2077.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Valid,Train,Train,Test,Train
2078.jpg,Flavia_dataset\Japanese cheesewood\2078.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Test,Train,Valid,Train,Train
2079.jpg,Flavia_dataset\Japanese cheesewood\2079.jpg,Japanese cheesewood,Train,Train,Test,Train,Train,Train,Train,Train,Valid,Train
2080.jpg,Flavia_dataset\Japanese cheesewood\2080.jpg,Japanese cheesewood,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
2081.jpg,Flavia_dataset\Japanese cheesewood\2081.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Train,Train,Test,Train,Valid
2082.jpg,Flavia_dataset\Japanese cheesewood\2082.jpg,Japanese cheesewood,Test,Train,Train,Valid,Train,Train,Train,Train,Train,Train
2083.jpg,Flavia_dataset\Japanese cheesewood\2083.jpg,Japanese cheesewood,Train,Train,Train,Train,Valid,Train,Test,Train,Train,Train
2084.jpg,Flavia_dataset\Japanese cheesewood\2084.jpg,Japanese cheesewood,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Test
2085.jpg,Flavia_dataset\Japanese cheesewood\2085.jpg,Japanese cheesewood,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
2086.jpg,Flavia_dataset\Japanese cheesewood\2086.jpg,Japanese cheesewood,Train,Train,Test,Train,Train,Train,Train,Valid,Train,Train
2087.jpg,Flavia_dataset\Japanese cheesewood\2087.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Train,Train,Test,Train,Valid
2088.jpg,Flavia_dataset\Japanese cheesewood\2088.jpg,Japanese cheesewood,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Test
2089.jpg,Flavia_dataset\Japanese cheesewood\2089.jpg,Japanese cheesewood,Train,Train,Train,Train,Valid,Train,Train,Train,Test,Train
2090.jpg,Flavia_dataset\Japanese cheesewood\2090.jpg,Japanese cheesewood,Train,Train,Train,Valid,Train,Test,Train,Train,Train,Train
2091.jpg,Flavia_dataset\Japanese cheesewood\2091.jpg,Japanese cheesewood,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
2092.jpg,Flavia_dataset\Japanese cheesewood\2092.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
2093.jpg,Flavia_dataset\Japanese cheesewood\2093.jpg,Japanese cheesewood,Test,Train,Valid,Train,Train,Train,Train,Train,Train,Train
2094.jpg,Flavia_dataset\Japanese cheesewood\2094.jpg,Japanese cheesewood,Train,Train,Train,Test,Train,Train,Train,Train,Valid,Train
2095.jpg,Flavia_dataset\Japanese cheesewood\2095.jpg,Japanese cheesewood,Train,Train,Test,Train,Train,Train,Train,Valid,Train,Train
2096.jpg,Flavia_dataset\Japanese cheesewood\2096.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Test
2097.jpg,Flavia_dataset\Japanese cheesewood\2097.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Train,Test,Train,Valid,Train
2098.jpg,Flavia_dataset\Japanese cheesewood\2098.jpg,Japanese cheesewood,Train,Test,Train,Valid,Train,Train,Train,Train,Train,Train
2099.jpg,Flavia_dataset\Japanese cheesewood\2099.jpg,Japanese cheesewood,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
2100.jpg,Flavia_dataset\Japanese cheesewood\2100.jpg,Japanese cheesewood,Train,Train,Train,Train,Valid,Train,Train,Train,Test,Train
2101.jpg,Flavia_dataset\Japanese cheesewood\2101.jpg,Japanese cheesewood,Train,Train,Train,Test,Train,Train,Valid,Train,Train,Train
2102.jpg,Flavia_dataset\Japanese cheesewood\2102.jpg,Japanese cheesewood,Train,Train,Valid,Train,Train,Train,Train,Test,Train,Train
2103.jpg,Flavia_dataset\Japanese cheesewood\2103.jpg,Japanese cheesewood,Test,Train,Train,Train,Train,Train,Train,Train,Train,Valid
2104.jpg,Flavia_dataset\Japanese cheesewood\2104.jpg,Japanese cheesewood,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
2105.jpg,Flavia_dataset\Japanese cheesewood\2105.jpg,Japanese cheesewood,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Test
2106.jpg,Flavia_dataset\Japanese cheesewood\2106.jpg,Japanese cheesewood,Train,Train,Train,Test,Train,Train,Train,Train,Train,Valid
2107.jpg,Flavia_dataset\Japanese cheesewood\2107.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Test,Train,Train,Valid,Train
2108.jpg,Flavia_dataset\Japanese cheesewood\2108.jpg,Japanese cheesewood,Train,Train,Valid,Train,Train,Train,Train,Test,Train,Train
2109.jpg,Flavia_dataset\Japanese cheesewood\2109.jpg,Japanese cheesewood,Train,Train,Test,Train,Train,Train,Train,Valid,Train,Train
2110.jpg,Flavia_dataset\Japanese cheesewood\2110.jpg,Japanese cheesewood,Train,Valid,Train,Train,Train,Train,Train,Train,Test,Train
2111.jpg,Flavia_dataset\Japanese cheesewood\2111.jpg,Japanese cheesewood,Test,Train,Train,Valid,Train,Train,Train,Train,Train,Train
2112.jpg,Flavia_dataset\Japanese cheesewood\2112.jpg,Japanese cheesewood,Train,Test,Train,Train,Train,Train,Valid,Train,Train,Train
2113.jpg,Flavia_dataset\Japanese cheesewood\2113.jpg,Japanese cheesewood,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
2114.jpg,Flavia_dataset\wintersweet\2114.jpg,wintersweet,Valid,Train,Train,Train,Test,Train,Train,Train,Train,Train
2115.jpg,Flavia_dataset\wintersweet\2115.jpg,wintersweet,Test,Train,Train,Train,Train,Train,Train,Train,Valid,Train
2116.jpg,Flavia_dataset\wintersweet\2116.jpg,wintersweet,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
2117.jpg,Flavia_dataset\wintersweet\2117.jpg,wintersweet,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
2118.jpg,Flavia_dataset\wintersweet\2118.jpg,wintersweet,Train,Train,Valid,Train,Train,Train,Train,Train,Test,Train
2119.jpg,Flavia_dataset\wintersweet\2119.jpg,wintersweet,Train,Train,Train,Train,Train,Train,Valid,Test,Train,Train
2120.jpg,Flavia_dataset\wintersweet\2120.jpg,wintersweet,Train,Train,Train,Test,Train,Train,Train,Valid,Train,Train
2121.jpg,Flavia_dataset\wintersweet\2121.jpg,wintersweet,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
2122.jpg,Flavia_dataset\wintersweet\2122.jpg,wintersweet,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
